"startTime";"endTime";"Hydro power production - real time data"
"2025-01-01T15:09:00.000Z";"2025-01-01T15:12:00.000Z";1857.2
"2025-01-01T15:12:00.000Z";"2025-01-01T15:15:00.000Z";1897.2
"2025-01-01T15:15:00.000Z";"2025-01-01T15:18:00.000Z";1973.8
"2025-01-01T15:18:00.000Z";"2025-01-01T15:21:00.000Z";2026.3
"2025-01-01T15:21:00.000Z";"2025-01-01T15:24:00.000Z";2044
"2025-01-01T15:24:00.000Z";"2025-01-01T15:27:00.000Z";2048.5
"2025-01-01T15:27:00.000Z";"2025-01-01T15:30:00.000Z";2064.2
"2025-01-01T15:30:00.000Z";"2025-01-01T15:33:00.000Z";2058.3
"2025-01-01T15:33:00.000Z";"2025-01-01T15:36:00.000Z";2058
"2025-01-01T15:36:00.000Z";"2025-01-01T15:39:00.000Z";2055.3
"2025-01-01T15:39:00.000Z";"2025-01-01T15:42:00.000Z";2036.8
"2025-01-01T15:42:00.000Z";"2025-01-01T15:45:00.000Z";2043.3
"2025-01-01T15:45:00.000Z";"2025-01-01T15:48:00.000Z";2046
"2025-01-01T15:48:00.000Z";"2025-01-01T15:51:00.000Z";2050
"2025-01-01T15:51:00.000Z";"2025-01-01T15:54:00.000Z";2047.2
"2025-01-01T15:54:00.000Z";"2025-01-01T15:57:00.000Z";2064.5
"2025-01-01T15:57:00.000Z";"2025-01-01T16:00:00.000Z";2071.8
"2025-01-01T16:00:00.000Z";"2025-01-01T16:03:00.000Z";2063.5
"2025-01-01T16:03:00.000Z";"2025-01-01T16:06:00.000Z";2036.5
"2025-01-01T16:06:00.000Z";"2025-01-01T16:09:00.000Z";2062
"2025-01-01T16:09:00.000Z";"2025-01-01T16:12:00.000Z";2073.5
"2025-01-01T16:12:00.000Z";"2025-01-01T16:15:00.000Z";2073.8
"2025-01-01T16:15:00.000Z";"2025-01-01T16:18:00.000Z";2076.2
"2025-01-01T16:18:00.000Z";"2025-01-01T16:21:00.000Z";2076.3
"2025-01-01T16:21:00.000Z";"2025-01-01T16:24:00.000Z";2077.5
"2025-01-01T16:24:00.000Z";"2025-01-01T16:27:00.000Z";2075
"2025-01-01T16:27:00.000Z";"2025-01-01T16:30:00.000Z";2042.2
"2025-01-01T16:30:00.000Z";"2025-01-01T16:33:00.000Z";2029.7
"2025-01-01T16:33:00.000Z";"2025-01-01T16:36:00.000Z";2023.2
"2025-01-01T16:36:00.000Z";"2025-01-01T16:39:00.000Z";2019.8
"2025-01-01T16:39:00.000Z";"2025-01-01T16:42:00.000Z";2019.7
"2025-01-01T16:42:00.000Z";"2025-01-01T16:45:00.000Z";2016.5
"2025-01-01T16:45:00.000Z";"2025-01-01T16:48:00.000Z";2005.3
"2025-01-01T16:48:00.000Z";"2025-01-01T16:51:00.000Z";2008.5
"2025-01-01T16:51:00.000Z";"2025-01-01T16:54:00.000Z";1987.8
"2025-01-01T16:54:00.000Z";"2025-01-01T16:57:00.000Z";1981.8
"2025-01-01T16:57:00.000Z";"2025-01-01T17:00:00.000Z";1996.3
"2025-01-01T17:00:00.000Z";"2025-01-01T17:03:00.000Z";2001.5
"2025-01-01T17:03:00.000Z";"2025-01-01T17:06:00.000Z";1968.5
"2025-01-01T17:06:00.000Z";"2025-01-01T17:09:00.000Z";1949.3
"2025-01-01T17:09:00.000Z";"2025-01-01T17:12:00.000Z";1944
"2025-01-01T17:12:00.000Z";"2025-01-01T17:15:00.000Z";1925.5
"2025-01-01T17:15:00.000Z";"2025-01-01T17:18:00.000Z";1920.2
"2025-01-01T17:18:00.000Z";"2025-01-01T17:21:00.000Z";1915
"2025-01-01T17:21:00.000Z";"2025-01-01T17:24:00.000Z";1916.3
"2025-01-01T17:24:00.000Z";"2025-01-01T17:27:00.000Z";1912
"2025-01-01T17:27:00.000Z";"2025-01-01T17:30:00.000Z";1897.3
"2025-01-01T17:30:00.000Z";"2025-01-01T17:33:00.000Z";1903.3
"2025-01-01T17:33:00.000Z";"2025-01-01T17:36:00.000Z";1894
"2025-01-01T17:36:00.000Z";"2025-01-01T17:39:00.000Z";1901.2
"2025-01-01T17:39:00.000Z";"2025-01-01T17:42:00.000Z";1907.3
"2025-01-01T17:42:00.000Z";"2025-01-01T17:45:00.000Z";1903.3
"2025-01-01T17:45:00.000Z";"2025-01-01T17:48:00.000Z";1899.3
"2025-01-01T17:48:00.000Z";"2025-01-01T17:51:00.000Z";1887.8
"2025-01-01T17:51:00.000Z";"2025-01-01T17:54:00.000Z";1884.2
"2025-01-01T17:54:00.000Z";"2025-01-01T17:57:00.000Z";1882.5
"2025-01-01T17:57:00.000Z";"2025-01-01T18:00:00.000Z";1889.2
"2025-01-01T18:00:00.000Z";"2025-01-01T18:03:00.000Z";1886.7
"2025-01-01T18:03:00.000Z";"2025-01-01T18:06:00.000Z";1882.8
"2025-01-01T18:06:00.000Z";"2025-01-01T18:09:00.000Z";1897.6
"2025-01-01T18:09:00.000Z";"2025-01-01T18:12:00.000Z";1870.9
"2025-01-01T18:12:00.000Z";"2025-01-01T18:15:00.000Z";1853.5
"2025-01-01T18:15:00.000Z";"2025-01-01T18:18:00.000Z";1828.2
"2025-01-01T18:18:00.000Z";"2025-01-01T18:21:00.000Z";1837.3
"2025-01-01T18:21:00.000Z";"2025-01-01T18:24:00.000Z";1836
"2025-01-01T18:24:00.000Z";"2025-01-01T18:27:00.000Z";1835.7
"2025-01-01T18:27:00.000Z";"2025-01-01T18:30:00.000Z";1816
"2025-01-01T18:30:00.000Z";"2025-01-01T18:33:00.000Z";1806.5
"2025-01-01T18:33:00.000Z";"2025-01-01T18:36:00.000Z";1792.2
"2025-01-01T18:36:00.000Z";"2025-01-01T18:39:00.000Z";1783.5
"2025-01-01T18:39:00.000Z";"2025-01-01T18:42:00.000Z";1798
"2025-01-01T18:42:00.000Z";"2025-01-01T18:45:00.000Z";1781.2
"2025-01-01T18:45:00.000Z";"2025-01-01T18:48:00.000Z";1779.5
"2025-01-01T18:48:00.000Z";"2025-01-01T18:51:00.000Z";1770.2
"2025-01-01T18:51:00.000Z";"2025-01-01T18:54:00.000Z";1768.7
"2025-01-01T18:54:00.000Z";"2025-01-01T18:57:00.000Z";1774.5
"2025-01-01T18:57:00.000Z";"2025-01-01T19:00:00.000Z";1776.5
"2025-01-01T19:00:00.000Z";"2025-01-01T19:03:00.000Z";1763.5
"2025-01-01T19:03:00.000Z";"2025-01-01T19:06:00.000Z";1753.7
"2025-01-01T19:06:00.000Z";"2025-01-01T19:09:00.000Z";1740.5
"2025-01-01T19:09:00.000Z";"2025-01-01T19:12:00.000Z";1734.7
"2025-01-01T19:12:00.000Z";"2025-01-01T19:15:00.000Z";1725.3
"2025-01-01T19:15:00.000Z";"2025-01-01T19:18:00.000Z";1709.7
"2025-01-01T19:18:00.000Z";"2025-01-01T19:21:00.000Z";1706.3
"2025-01-01T19:21:00.000Z";"2025-01-01T19:24:00.000Z";1684.5
"2025-01-01T19:24:00.000Z";"2025-01-01T19:27:00.000Z";1663.8
"2025-01-01T19:27:00.000Z";"2025-01-01T19:30:00.000Z";1654.5
"2025-01-01T19:30:00.000Z";"2025-01-01T19:33:00.000Z";1645.2
"2025-01-01T19:33:00.000Z";"2025-01-01T19:36:00.000Z";1642.5
"2025-01-01T19:36:00.000Z";"2025-01-01T19:39:00.000Z";1632.8
"2025-01-01T19:39:00.000Z";"2025-01-01T19:42:00.000Z";1631.5
"2025-01-01T19:42:00.000Z";"2025-01-01T19:45:00.000Z";1624.8
"2025-01-01T19:45:00.000Z";"2025-01-01T19:48:00.000Z";1620.3
"2025-01-01T19:48:00.000Z";"2025-01-01T19:51:00.000Z";1612.3
"2025-01-01T19:51:00.000Z";"2025-01-01T19:54:00.000Z";1613
"2025-01-01T19:54:00.000Z";"2025-01-01T19:57:00.000Z";1612.8
"2025-01-01T19:57:00.000Z";"2025-01-01T20:00:00.000Z";1601.8
"2025-01-01T20:00:00.000Z";"2025-01-01T20:03:00.000Z";1600.7
"2025-01-01T20:03:00.000Z";"2025-01-01T20:06:00.000Z";1668.1
"2025-01-01T20:06:00.000Z";"2025-01-01T20:09:00.000Z";1705
"2025-01-01T20:09:00.000Z";"2025-01-01T20:12:00.000Z";1703.7
"2025-01-01T20:12:00.000Z";"2025-01-01T20:15:00.000Z";1724.8
"2025-01-01T20:15:00.000Z";"2025-01-01T20:18:00.000Z";1747.8
"2025-01-01T20:18:00.000Z";"2025-01-01T20:21:00.000Z";1776.3
"2025-01-01T20:21:00.000Z";"2025-01-01T20:24:00.000Z";1772.8
"2025-01-01T20:24:00.000Z";"2025-01-01T20:27:00.000Z";1775.2
"2025-01-01T20:27:00.000Z";"2025-01-01T20:30:00.000Z";1802.5
"2025-01-01T20:30:00.000Z";"2025-01-01T20:33:00.000Z";1801
"2025-01-01T20:33:00.000Z";"2025-01-01T20:36:00.000Z";1802.8
"2025-01-01T20:36:00.000Z";"2025-01-01T20:39:00.000Z";1825.5
"2025-01-01T20:39:00.000Z";"2025-01-01T20:42:00.000Z";1825
"2025-01-01T20:42:00.000Z";"2025-01-01T20:45:00.000Z";1838.8
"2025-01-01T20:45:00.000Z";"2025-01-01T20:48:00.000Z";1832.8
"2025-01-01T20:48:00.000Z";"2025-01-01T20:51:00.000Z";1834.3
"2025-01-01T20:51:00.000Z";"2025-01-01T20:54:00.000Z";1830.3
"2025-01-01T20:54:00.000Z";"2025-01-01T20:57:00.000Z";1833.3
"2025-01-01T20:57:00.000Z";"2025-01-01T21:00:00.000Z";1840.8
"2025-01-01T21:00:00.000Z";"2025-01-01T21:03:00.000Z";1832
"2025-01-01T21:03:00.000Z";"2025-01-01T21:06:00.000Z";1839.3
"2025-01-01T21:06:00.000Z";"2025-01-01T21:09:00.000Z";1836.2
"2025-01-01T21:09:00.000Z";"2025-01-01T21:12:00.000Z";1743
"2025-01-01T21:12:00.000Z";"2025-01-01T21:15:00.000Z";1712.3
"2025-01-01T21:15:00.000Z";"2025-01-01T21:18:00.000Z";1665.2
"2025-01-01T21:18:00.000Z";"2025-01-01T21:21:00.000Z";1655
"2025-01-01T21:21:00.000Z";"2025-01-01T21:24:00.000Z";1651.5
"2025-01-01T21:24:00.000Z";"2025-01-01T21:27:00.000Z";1647.3
"2025-01-01T21:27:00.000Z";"2025-01-01T21:30:00.000Z";1656.5
"2025-01-01T21:30:00.000Z";"2025-01-01T21:33:00.000Z";1634
"2025-01-01T21:33:00.000Z";"2025-01-01T21:36:00.000Z";1631.8
"2025-01-01T21:36:00.000Z";"2025-01-01T21:39:00.000Z";1632
"2025-01-01T21:39:00.000Z";"2025-01-01T21:42:00.000Z";1630.2
"2025-01-01T21:42:00.000Z";"2025-01-01T21:45:00.000Z";1624.3
"2025-01-01T21:45:00.000Z";"2025-01-01T21:48:00.000Z";1629.7
"2025-01-01T21:48:00.000Z";"2025-01-01T21:51:00.000Z";1622.2
"2025-01-01T21:51:00.000Z";"2025-01-01T21:54:00.000Z";1616.2
"2025-01-01T21:54:00.000Z";"2025-01-01T21:57:00.000Z";1603.7
"2025-01-01T21:57:00.000Z";"2025-01-01T22:00:00.000Z";1598
"2025-01-01T22:00:00.000Z";"2025-01-01T22:03:00.000Z";1569.5
"2025-01-01T22:03:00.000Z";"2025-01-01T22:06:00.000Z";1537.5
"2025-01-01T22:06:00.000Z";"2025-01-01T22:09:00.000Z";1470.5
"2025-01-01T22:09:00.000Z";"2025-01-01T22:12:00.000Z";1456.5
"2025-01-01T22:12:00.000Z";"2025-01-01T22:15:00.000Z";1450.8
"2025-01-01T22:15:00.000Z";"2025-01-01T22:18:00.000Z";1442.8
"2025-01-01T22:18:00.000Z";"2025-01-01T22:21:00.000Z";1456.8
"2025-01-01T22:21:00.000Z";"2025-01-01T22:24:00.000Z";1461.2
"2025-01-01T22:24:00.000Z";"2025-01-01T22:27:00.000Z";1458.8
"2025-01-01T22:27:00.000Z";"2025-01-01T22:30:00.000Z";1451.8
"2025-01-01T22:30:00.000Z";"2025-01-01T22:33:00.000Z";1451.7
"2025-01-01T22:33:00.000Z";"2025-01-01T22:36:00.000Z";1461
"2025-01-01T22:36:00.000Z";"2025-01-01T22:39:00.000Z";1481.8
"2025-01-01T22:39:00.000Z";"2025-01-01T22:42:00.000Z";1485.2
"2025-01-01T22:42:00.000Z";"2025-01-01T22:45:00.000Z";1512.5
"2025-01-01T22:45:00.000Z";"2025-01-01T22:48:00.000Z";1511.2
"2025-01-01T22:48:00.000Z";"2025-01-01T22:51:00.000Z";1508.2
"2025-01-01T22:51:00.000Z";"2025-01-01T22:54:00.000Z";1495.4
"2025-01-01T22:54:00.000Z";"2025-01-01T22:57:00.000Z";1464.4
"2025-01-01T22:57:00.000Z";"2025-01-01T23:00:00.000Z";1454.2
"2025-01-01T23:00:00.000Z";"2025-01-01T23:03:00.000Z";1370.6
"2025-01-01T23:03:00.000Z";"2025-01-01T23:06:00.000Z";1397
"2025-01-01T23:06:00.000Z";"2025-01-01T23:09:00.000Z";1473.7
"2025-01-01T23:09:00.000Z";"2025-01-01T23:12:00.000Z";1495.5
"2025-01-01T23:12:00.000Z";"2025-01-01T23:15:00.000Z";1472
"2025-01-01T23:15:00.000Z";"2025-01-01T23:18:00.000Z";1461.5
"2025-01-01T23:18:00.000Z";"2025-01-01T23:21:00.000Z";1454.8
"2025-01-01T23:21:00.000Z";"2025-01-01T23:24:00.000Z";1477
"2025-01-01T23:24:00.000Z";"2025-01-01T23:27:00.000Z";1561.6
"2025-01-01T23:27:00.000Z";"2025-01-01T23:30:00.000Z";1553.7
"2025-01-01T23:30:00.000Z";"2025-01-01T23:33:00.000Z";1542
"2025-01-01T23:33:00.000Z";"2025-01-01T23:36:00.000Z";1538.9
"2025-01-01T23:36:00.000Z";"2025-01-01T23:39:00.000Z";1526.8
"2025-01-01T23:39:00.000Z";"2025-01-01T23:42:00.000Z";1525
"2025-01-01T23:42:00.000Z";"2025-01-01T23:45:00.000Z";1521.3
"2025-01-01T23:45:00.000Z";"2025-01-01T23:48:00.000Z";1498.3
"2025-01-01T23:48:00.000Z";"2025-01-01T23:51:00.000Z";1491.5
"2025-01-01T23:51:00.000Z";"2025-01-01T23:54:00.000Z";1476.8
"2025-01-01T23:54:00.000Z";"2025-01-01T23:57:00.000Z";1481.3
"2025-01-01T23:57:00.000Z";"2025-01-02T00:00:00.000Z";1491.3
"2025-01-02T00:00:00.000Z";"2025-01-02T00:03:00.000Z";1475.7
"2025-01-02T00:03:00.000Z";"2025-01-02T00:06:00.000Z";1487.2
"2025-01-02T00:06:00.000Z";"2025-01-02T00:09:00.000Z";1489.8
"2025-01-02T00:09:00.000Z";"2025-01-02T00:12:00.000Z";1400.4
"2025-01-02T00:12:00.000Z";"2025-01-02T00:15:00.000Z";1387.8
"2025-01-02T00:15:00.000Z";"2025-01-02T00:18:00.000Z";1377.8
"2025-01-02T00:18:00.000Z";"2025-01-02T00:21:00.000Z";1360.8
"2025-01-02T00:21:00.000Z";"2025-01-02T00:24:00.000Z";1335.2
"2025-01-02T00:24:00.000Z";"2025-01-02T00:27:00.000Z";1315
"2025-01-02T00:27:00.000Z";"2025-01-02T00:30:00.000Z";1282.5
"2025-01-02T00:30:00.000Z";"2025-01-02T00:33:00.000Z";1261.3
"2025-01-02T00:33:00.000Z";"2025-01-02T00:36:00.000Z";1236.5
"2025-01-02T00:36:00.000Z";"2025-01-02T00:39:00.000Z";1210.7
"2025-01-02T00:39:00.000Z";"2025-01-02T00:42:00.000Z";1201.2
"2025-01-02T00:42:00.000Z";"2025-01-02T00:45:00.000Z";1196.3
"2025-01-02T00:45:00.000Z";"2025-01-02T00:48:00.000Z";1195.3
"2025-01-02T00:48:00.000Z";"2025-01-02T00:51:00.000Z";1185.2
"2025-01-02T00:51:00.000Z";"2025-01-02T00:54:00.000Z";1182.3
"2025-01-02T00:54:00.000Z";"2025-01-02T00:57:00.000Z";1171.7
"2025-01-02T00:57:00.000Z";"2025-01-02T01:00:00.000Z";1157.2
"2025-01-02T01:00:00.000Z";"2025-01-02T01:03:00.000Z";1149.7
"2025-01-02T01:03:00.000Z";"2025-01-02T01:06:00.000Z";1176.3
"2025-01-02T01:06:00.000Z";"2025-01-02T01:09:00.000Z";1168
"2025-01-02T01:09:00.000Z";"2025-01-02T01:12:00.000Z";1153
"2025-01-02T01:12:00.000Z";"2025-01-02T01:15:00.000Z";1146.5
"2025-01-02T01:15:00.000Z";"2025-01-02T01:18:00.000Z";1155.2
"2025-01-02T01:18:00.000Z";"2025-01-02T01:21:00.000Z";1157.7
"2025-01-02T01:21:00.000Z";"2025-01-02T01:24:00.000Z";1158.7
"2025-01-02T01:24:00.000Z";"2025-01-02T01:27:00.000Z";1157.7
"2025-01-02T01:27:00.000Z";"2025-01-02T01:30:00.000Z";1154.7
"2025-01-02T01:30:00.000Z";"2025-01-02T01:33:00.000Z";1152
"2025-01-02T01:33:00.000Z";"2025-01-02T01:36:00.000Z";1143
"2025-01-02T01:36:00.000Z";"2025-01-02T01:39:00.000Z";1132.8
"2025-01-02T01:39:00.000Z";"2025-01-02T01:42:00.000Z";1124
"2025-01-02T01:42:00.000Z";"2025-01-02T01:45:00.000Z";1112.5
"2025-01-02T01:45:00.000Z";"2025-01-02T01:48:00.000Z";1092.5
"2025-01-02T01:48:00.000Z";"2025-01-02T01:51:00.000Z";1089
"2025-01-02T01:51:00.000Z";"2025-01-02T01:54:00.000Z";1100.5
"2025-01-02T01:54:00.000Z";"2025-01-02T01:57:00.000Z";1106.2
"2025-01-02T01:57:00.000Z";"2025-01-02T02:00:00.000Z";1091.8
"2025-01-02T02:00:00.000Z";"2025-01-02T02:03:00.000Z";1045.8
"2025-01-02T02:03:00.000Z";"2025-01-02T02:06:00.000Z";1054.3
"2025-01-02T02:06:00.000Z";"2025-01-02T02:09:00.000Z";1104.6
"2025-01-02T02:09:00.000Z";"2025-01-02T02:12:00.000Z";1115.2
"2025-01-02T02:12:00.000Z";"2025-01-02T02:15:00.000Z";1112.3
"2025-01-02T02:15:00.000Z";"2025-01-02T02:18:00.000Z";1111.8
"2025-01-02T02:18:00.000Z";"2025-01-02T02:21:00.000Z";1117.5
"2025-01-02T02:21:00.000Z";"2025-01-02T02:24:00.000Z";1122.5
"2025-01-02T02:24:00.000Z";"2025-01-02T02:27:00.000Z";1148.3
"2025-01-02T02:27:00.000Z";"2025-01-02T02:30:00.000Z";1154.8
"2025-01-02T02:30:00.000Z";"2025-01-02T02:33:00.000Z";1171.2
"2025-01-02T02:33:00.000Z";"2025-01-02T02:36:00.000Z";1172.7
"2025-01-02T02:36:00.000Z";"2025-01-02T02:39:00.000Z";1175.2
"2025-01-02T02:39:00.000Z";"2025-01-02T02:42:00.000Z";1179.3
"2025-01-02T02:42:00.000Z";"2025-01-02T02:45:00.000Z";1181
"2025-01-02T02:45:00.000Z";"2025-01-02T02:48:00.000Z";1178
"2025-01-02T02:48:00.000Z";"2025-01-02T02:51:00.000Z";1163.5
"2025-01-02T02:51:00.000Z";"2025-01-02T02:54:00.000Z";1169.2
"2025-01-02T02:54:00.000Z";"2025-01-02T02:57:00.000Z";1185.5
"2025-01-02T02:57:00.000Z";"2025-01-02T03:00:00.000Z";1185.2
"2025-01-02T03:00:00.000Z";"2025-01-02T03:03:00.000Z";1198.3
"2025-01-02T03:03:00.000Z";"2025-01-02T03:06:00.000Z";1209.8
"2025-01-02T03:06:00.000Z";"2025-01-02T03:09:00.000Z";1314.2
"2025-01-02T03:09:00.000Z";"2025-01-02T03:12:00.000Z";1338.2
"2025-01-02T03:12:00.000Z";"2025-01-02T03:15:00.000Z";1376.8
"2025-01-02T03:15:00.000Z";"2025-01-02T03:18:00.000Z";1393.3
"2025-01-02T03:18:00.000Z";"2025-01-02T03:21:00.000Z";1386.8
"2025-01-02T03:21:00.000Z";"2025-01-02T03:24:00.000Z";1388.7
"2025-01-02T03:24:00.000Z";"2025-01-02T03:27:00.000Z";1382.8
"2025-01-02T03:27:00.000Z";"2025-01-02T03:30:00.000Z";1376.5
"2025-01-02T03:30:00.000Z";"2025-01-02T03:33:00.000Z";1373.7
"2025-01-02T03:33:00.000Z";"2025-01-02T03:36:00.000Z";1375
"2025-01-02T03:36:00.000Z";"2025-01-02T03:39:00.000Z";1387
"2025-01-02T03:39:00.000Z";"2025-01-02T03:42:00.000Z";1393.8
"2025-01-02T03:42:00.000Z";"2025-01-02T03:45:00.000Z";1395.2
"2025-01-02T03:45:00.000Z";"2025-01-02T03:48:00.000Z";1402.8
"2025-01-02T03:48:00.000Z";"2025-01-02T03:51:00.000Z";1391.7
"2025-01-02T03:51:00.000Z";"2025-01-02T03:54:00.000Z";1379
"2025-01-02T03:54:00.000Z";"2025-01-02T03:57:00.000Z";1373.3
"2025-01-02T03:57:00.000Z";"2025-01-02T04:00:00.000Z";1432
"2025-01-02T04:00:00.000Z";"2025-01-02T04:03:00.000Z";1528.3
"2025-01-02T04:03:00.000Z";"2025-01-02T04:06:00.000Z";1536.2
"2025-01-02T04:06:00.000Z";"2025-01-02T04:09:00.000Z";1570.7
"2025-01-02T04:09:00.000Z";"2025-01-02T04:12:00.000Z";1637.9
"2025-01-02T04:12:00.000Z";"2025-01-02T04:15:00.000Z";1683.5
"2025-01-02T04:15:00.000Z";"2025-01-02T04:18:00.000Z";1711.6
"2025-01-02T04:18:00.000Z";"2025-01-02T04:21:00.000Z";1700.2
"2025-01-02T04:21:00.000Z";"2025-01-02T04:24:00.000Z";1698.8
"2025-01-02T04:24:00.000Z";"2025-01-02T04:27:00.000Z";1717.8
"2025-01-02T04:27:00.000Z";"2025-01-02T04:30:00.000Z";1734
"2025-01-02T04:30:00.000Z";"2025-01-02T04:33:00.000Z";1731.5
"2025-01-02T04:33:00.000Z";"2025-01-02T04:36:00.000Z";1733.8
"2025-01-02T04:36:00.000Z";"2025-01-02T04:39:00.000Z";1731.5
"2025-01-02T04:39:00.000Z";"2025-01-02T04:42:00.000Z";1738.3
"2025-01-02T04:42:00.000Z";"2025-01-02T04:45:00.000Z";1794.7
"2025-01-02T04:45:00.000Z";"2025-01-02T04:48:00.000Z";1797.3
"2025-01-02T04:48:00.000Z";"2025-01-02T04:51:00.000Z";1785.8
"2025-01-02T04:51:00.000Z";"2025-01-02T04:54:00.000Z";1786.8
"2025-01-02T04:54:00.000Z";"2025-01-02T04:57:00.000Z";1791.4
"2025-01-02T04:57:00.000Z";"2025-01-02T05:00:00.000Z";1825.1
"2025-01-02T05:00:00.000Z";"2025-01-02T05:03:00.000Z";1803
"2025-01-02T05:03:00.000Z";"2025-01-02T05:06:00.000Z";1786.7
"2025-01-02T05:06:00.000Z";"2025-01-02T05:09:00.000Z";1808.7
"2025-01-02T05:09:00.000Z";"2025-01-02T05:12:00.000Z";1797.2
"2025-01-02T05:12:00.000Z";"2025-01-02T05:15:00.000Z";1821.5
"2025-01-02T05:15:00.000Z";"2025-01-02T05:18:00.000Z";1829.3
"2025-01-02T05:18:00.000Z";"2025-01-02T05:21:00.000Z";1826.7
"2025-01-02T05:21:00.000Z";"2025-01-02T05:24:00.000Z";1834.5
"2025-01-02T05:24:00.000Z";"2025-01-02T05:27:00.000Z";1837.2
"2025-01-02T05:27:00.000Z";"2025-01-02T05:30:00.000Z";1867.8
"2025-01-02T05:30:00.000Z";"2025-01-02T05:33:00.000Z";1870
"2025-01-02T05:33:00.000Z";"2025-01-02T05:36:00.000Z";1863.7
"2025-01-02T05:36:00.000Z";"2025-01-02T05:39:00.000Z";1842.5
"2025-01-02T05:39:00.000Z";"2025-01-02T05:42:00.000Z";1843
"2025-01-02T05:42:00.000Z";"2025-01-02T05:45:00.000Z";1826.8
"2025-01-02T05:45:00.000Z";"2025-01-02T05:48:00.000Z";1800.2
"2025-01-02T05:48:00.000Z";"2025-01-02T05:51:00.000Z";1782.7
"2025-01-02T05:51:00.000Z";"2025-01-02T05:54:00.000Z";1777.7
"2025-01-02T05:54:00.000Z";"2025-01-02T05:57:00.000Z";1754.2
"2025-01-02T05:57:00.000Z";"2025-01-02T06:00:00.000Z";1761.3
"2025-01-02T06:00:00.000Z";"2025-01-02T06:03:00.000Z";1805.8
"2025-01-02T06:03:00.000Z";"2025-01-02T06:06:00.000Z";1846.7
"2025-01-02T06:06:00.000Z";"2025-01-02T06:09:00.000Z";1921.1
"2025-01-02T06:09:00.000Z";"2025-01-02T06:12:00.000Z";1965
"2025-01-02T06:12:00.000Z";"2025-01-02T06:15:00.000Z";1987.5
"2025-01-02T06:15:00.000Z";"2025-01-02T06:18:00.000Z";1989.3
"2025-01-02T06:18:00.000Z";"2025-01-02T06:21:00.000Z";1980.5
"2025-01-02T06:21:00.000Z";"2025-01-02T06:24:00.000Z";2003.7
"2025-01-02T06:24:00.000Z";"2025-01-02T06:27:00.000Z";2029.2
"2025-01-02T06:27:00.000Z";"2025-01-02T06:30:00.000Z";2032.2
"2025-01-02T06:30:00.000Z";"2025-01-02T06:33:00.000Z";2030.5
"2025-01-02T06:33:00.000Z";"2025-01-02T06:36:00.000Z";2008.7
"2025-01-02T06:36:00.000Z";"2025-01-02T06:39:00.000Z";2010.3
"2025-01-02T06:39:00.000Z";"2025-01-02T06:42:00.000Z";2015.8
"2025-01-02T06:42:00.000Z";"2025-01-02T06:45:00.000Z";2034
"2025-01-02T06:45:00.000Z";"2025-01-02T06:48:00.000Z";2024.3
"2025-01-02T06:48:00.000Z";"2025-01-02T06:51:00.000Z";2016.5
"2025-01-02T06:51:00.000Z";"2025-01-02T06:54:00.000Z";2001.8
"2025-01-02T06:54:00.000Z";"2025-01-02T06:57:00.000Z";2006.2
"2025-01-02T06:57:00.000Z";"2025-01-02T07:00:00.000Z";2010.2
"2025-01-02T07:00:00.000Z";"2025-01-02T07:03:00.000Z";2000
"2025-01-02T07:03:00.000Z";"2025-01-02T07:06:00.000Z";1973.8
"2025-01-02T07:06:00.000Z";"2025-01-02T07:09:00.000Z";1976.5
"2025-01-02T07:09:00.000Z";"2025-01-02T07:12:00.000Z";1998.8
"2025-01-02T07:12:00.000Z";"2025-01-02T07:15:00.000Z";2063.3
"2025-01-02T07:15:00.000Z";"2025-01-02T07:18:00.000Z";2054.2
"2025-01-02T07:18:00.000Z";"2025-01-02T07:21:00.000Z";2041.5
"2025-01-02T07:21:00.000Z";"2025-01-02T07:24:00.000Z";2049
"2025-01-02T07:24:00.000Z";"2025-01-02T07:27:00.000Z";2044.3
"2025-01-02T07:27:00.000Z";"2025-01-02T07:30:00.000Z";2045.3
"2025-01-02T07:30:00.000Z";"2025-01-02T07:33:00.000Z";2049.7
"2025-01-02T07:33:00.000Z";"2025-01-02T07:36:00.000Z";2035.5
"2025-01-02T07:36:00.000Z";"2025-01-02T07:39:00.000Z";2043
"2025-01-02T07:39:00.000Z";"2025-01-02T07:42:00.000Z";2035.3
"2025-01-02T07:42:00.000Z";"2025-01-02T07:45:00.000Z";2037.3
"2025-01-02T07:45:00.000Z";"2025-01-02T07:48:00.000Z";2026.2
"2025-01-02T07:48:00.000Z";"2025-01-02T07:51:00.000Z";2038.8
"2025-01-02T07:51:00.000Z";"2025-01-02T07:54:00.000Z";2042.3
"2025-01-02T07:54:00.000Z";"2025-01-02T07:57:00.000Z";2055
"2025-01-02T07:57:00.000Z";"2025-01-02T08:00:00.000Z";2059.8
"2025-01-02T08:00:00.000Z";"2025-01-02T08:03:00.000Z";2063.5
"2025-01-02T08:03:00.000Z";"2025-01-02T08:06:00.000Z";2089.6
"2025-01-02T08:06:00.000Z";"2025-01-02T08:09:00.000Z";2145.7
"2025-01-02T08:09:00.000Z";"2025-01-02T08:12:00.000Z";2174.2
"2025-01-02T08:12:00.000Z";"2025-01-02T08:15:00.000Z";2191
"2025-01-02T08:15:00.000Z";"2025-01-02T08:18:00.000Z";2188.8
